Class,Precision,Recall,F1
Duplication,0.4069069069069069,0.7698863636363636,0.5324165029469549
Non-Links,0.6067961165048543,0.35511363636363635,0.4480286738351254
Other-Links,0.6943396226415094,0.5227272727272727,0.5964343598055104
Both,0.7923076923076923,0.43892045454545453,0.5648994515539305
