Class,Precision,Recall,F1
Duplication,0.37997432605905007,0.8409090909090909,0.5234305923961097
Non-Links,0.5483870967741935,0.19318181818181818,0.2857142857142857
Other-Links,0.7320574162679426,0.4346590909090909,0.5454545454545454
Both,0.7978339350180506,0.31392045454545453,0.4505606523955148
