Class,Precision,Recall,F1
Duplication,0.6779661016949152,0.7547169811320755,0.7142857142857143
Non-Links,0.7678571428571429,0.8113207547169812,0.7889908256880735
Other-Links,0.7719298245614035,0.8301886792452831,0.8
Both,0.87,0.8207547169811321,0.8446601941747572
