Class,Precision,Recall,F1
Duplication,0.6421165534501251,0.8150669389607442,0.7183281671832816
Non-Links,0.8274401863222528,0.8867710460630814,0.856078860898138
Other-Links,0.7808550685668191,0.6589516678012253,0.7147428008860449
Both,0.8931427822210568,0.7728613569321534,0.8286600571741378
