Class,Precision,Recall,F1
Duplication,0.5493421052631579,0.755656108597285,0.6361904761904761
Non-Links,0.7339901477832512,0.6742081447963801,0.7028301886792454
Other-Links,0.7428571428571429,0.7058823529411765,0.7238979118329466
Both,0.8495821727019499,0.6900452488687783,0.7615480649188515
