Class,Precision,Recall,F1
Duplication,0.6634435962680237,0.887451781257091,0.7592700446515239
Non-Links,0.8869902027796764,0.8833673700930338,0.8851750795816279
Other-Links,0.8555199533935334,0.6664397549353301,0.749234693877551
Both,0.9322959322959323,0.774903562514182,0.8463444857496903
