Class,Precision,Recall,F1
Duplication,0.4943181818181818,0.7873303167420814,0.6073298429319371
Non-Links,0.765,0.6923076923076923,0.7268408551068885
Other-Links,0.7025316455696202,0.502262443438914,0.5857519788918205
Both,0.8488745980707395,0.5972850678733032,0.7011952191235059
