Class,Precision,Recall,F1
Duplication,0.41509433962264153,0.8125,0.5494716618635928
Non-Links,0.7391304347826086,0.53125,0.6181818181818182
Other-Links,0.6333333333333333,0.32386363636363635,0.4285714285714286
Both,0.8201634877384196,0.4275568181818182,0.5620915032679739
