Class,Precision,Recall,F1
Duplication,0.6671351134310379,0.754027683231223,0.7079250106518961
Non-Links,0.7696068012752391,0.821647379169503,0.7947761194029851
Other-Links,0.765317168218229,0.8021329702745632,0.7832927099490361
Both,0.8684466019417476,0.8118901747220332,0.8392166060748212
