Class,Precision,Recall,F1
Duplication,0.46541574687270054,0.8737696425487826,0.607333613394947
Non-Links,0.7444055944055944,0.36763944051113795,0.49219743382267944
Other-Links,0.8326848249027238,0.6285418106427091,0.7163532539135571
Both,0.8875038473376423,0.49805682701442267,0.6380483487304309
