Class,Precision,Recall,F1
Duplication,0.48946515397082657,0.7885117493472585,0.6040000000000001
Non-Links,0.7638483965014577,0.6840731070496083,0.721763085399449
Other-Links,0.7,0.4934725848563969,0.5788667687595711
Both,0.8477443609022557,0.5887728459530026,0.6949152542372882
