Class,Precision,Recall,F1
Duplication,0.45156826568265684,0.7405446293494705,0.5610315186246418
Non-Links,0.6222466960352423,0.42738275340393345,0.5067264573991032
Other-Links,0.721816707218167,0.6732223903177005,0.6966731898238747
Both,0.8092324805339266,0.550302571860817,0.655110310670869
