Class,Precision,Recall,F1
Duplication,0.5883919062832801,0.8673469387755102,0.7011421319796954
Non-Links,0.8399621212121212,0.6962323390894819,0.7613733905579398
Other-Links,0.8401135288552507,0.6970172684458399,0.7619047619047619
Both,0.9130658436213992,0.6966248037676609,0.790293855743544
