Class,Precision,Recall,F1
Duplication,0.9523809523809523,0.8823529411764706,0.916030534351145
Non-Links,0.6842105263157895,0.9558823529411765,0.7975460122699386
Other-Links,0.9387755102040817,0.6764705882352942,0.7863247863247864
Both,0.9724770642201835,0.7794117647058824,0.8653061224489795
