Class,Precision,Recall,F1
Duplication,0.5225943646996278,0.771585557299843,0.6231378763866878
Non-Links,0.7564853556485356,0.7095761381475667,0.7322802754151477
Other-Links,0.7193828351012537,0.5855572998430141,0.6456079619212463
Both,0.8500772797527048,0.6475667189952904,0.7351303185564715
