Class,Precision,Recall,F1
Duplication,0.4590909090909091,0.7651515151515151,0.5738636363636364
Non-Links,0.6770833333333334,0.49242424242424243,0.5701754385964913
Other-Links,0.7207207207207207,0.6060606060606061,0.6584362139917694
Both,0.8238636363636364,0.5492424242424242,0.6590909090909091
