Class,Precision,Recall,F1
Duplication,0.44933920704845814,0.9230769230769231,0.6044444444444445
Non-Links,0.7875,0.2850678733031674,0.41860465116279066
Other-Links,0.8835616438356164,0.583710407239819,0.7029972752043597
Both,0.9186602870813397,0.4343891402714932,0.5898617511520737
