Class,Precision,Recall,F1
Duplication,0.5029239766081871,0.6254545454545455,0.5575364667747164
Non-Links,0.6496598639455783,0.6945454545454546,0.6713532513181021
Other-Links,0.6472602739726028,0.6872727272727273,0.6666666666666666
Both,0.7867494824016563,0.6909090909090909,0.7357212003872217
