Class,Precision,Recall,F1
Duplication,0.64453125,0.46875,0.5427631578947368
Non-Links,0.4335548172757475,0.7414772727272727,0.5471698113207547
Other-Links,0.6851211072664359,0.5625,0.6177847113884556
Both,0.7995594713656388,0.515625,0.6269430051813472
