Class,Precision,Recall,F1
Duplication,0.5054671430118004,0.9702826267664173,0.6646736422521177
Non-Links,0.9680089485458613,0.8992103075644223,0.9323421676362853
Other-Links,0.8360091743119266,0.15149625935162095,0.25650950035186487
Both,0.9724947105212541,0.5253532834580216,0.682183093840653
