Class,Precision,Recall,F1
Duplication,0.5555555555555556,0.8823529411764706,0.6818181818181819
Non-Links,0.8787878787878788,0.8529411764705882,0.8656716417910447
Other-Links,0.7894736842105263,0.4411764705882353,0.5660377358490566
Both,0.9166666666666666,0.6470588235294118,0.7586206896551724
