Class,Precision,Recall,F1
Duplication,0.8840423234722522,0.9289766280916724,0.9059526443903518
Non-Links,0.7532113662903853,0.8781484002722941,0.8108957569408068
Other-Links,0.8653797944346954,0.7832992965736328,0.8222963315864698
Both,0.9335642706915749,0.8561379623326526,0.8931763034858258
