Class,Precision,Recall,F1
Duplication,0.5079546755179123,0.7663615955793472,0.6109581497797356
Non-Links,0.7723755047106325,0.7923714187090093,0.7822456977338559
Other-Links,0.6650160930923495,0.4645451400899343,0.5469911414316261
Both,0.8432213209733488,0.6286281962681409,0.7202811046223893
