Class,Precision,Recall,F1
Duplication,0.47784431137724553,0.7334558823529411,0.5786802030456852
Non-Links,0.6539379474940334,0.5036764705882353,0.569055036344756
Other-Links,0.722753346080306,0.6948529411764706,0.7085285848172446
Both,0.8180677540777918,0.5992647058823529,0.6917771883289124
