Class,Precision,Recall,F1
Duplication,0.5,0.6318537859007833,0.558246828143022
Non-Links,0.6104972375690608,0.577023498694517,0.5932885906040268
Other-Links,0.6824324324324325,0.7911227154046997,0.7327690447400242
Both,0.7879699248120301,0.6840731070496083,0.7323549965059399
