Class,Precision,Recall,F1
Duplication,0.4682377049180328,0.6913767019667171,0.5583384239462431
Non-Links,0.6955223880597015,0.7049924357034796,0.7002253944402704
Other-Links,0.6229205175600739,0.5098335854765507,0.5607321131447587
Both,0.7974180734856008,0.6074130105900152,0.6895663374838987
