Class,Precision,Recall,F1
Duplication,0.5183098591549296,0.832579185520362,0.638888888888889
Non-Links,0.7658227848101266,0.5475113122171946,0.6385224274406334
Other-Links,0.8021390374331551,0.6787330316742082,0.7352941176470589
Both,0.8798701298701299,0.6131221719457014,0.7226666666666667
