Class,Precision,Recall,F1
Duplication,0.6451612903225806,0.7547169811320755,0.6956521739130435
Non-Links,0.7547169811320755,0.7547169811320755,0.7547169811320754
Other-Links,0.7719298245614035,0.8301886792452831,0.8
Both,0.865979381443299,0.7924528301886793,0.8275862068965517
