Class,Precision,Recall,F1
Duplication,0.4840832934418382,0.8406068162926018,0.6143681652490887
Non-Links,0.846169273967108,0.8767664172901081,0.8611961624821391
Other-Links,0.5878559914024718,0.22734829592684955,0.3278885059193766
Both,0.8738486842105263,0.5520573566084788,0.6766428935303107
