Class,Precision,Recall,F1
Duplication,0.7433155080213903,0.6289592760180995,0.6813725490196079
Non-Links,0.484593837535014,0.7828054298642534,0.5986159169550174
Other-Links,0.7125748502994012,0.5384615384615384,0.6134020618556701
Both,0.8431372549019608,0.583710407239819,0.6898395721925134
