Class,Precision,Recall,F1
Duplication,0.6453900709219859,0.6618181818181819,0.6535008976660683
Non-Links,0.5028735632183908,0.6363636363636364,0.5617977528089888
Other-Links,0.6610169491525424,0.7090909090909091,0.6842105263157895
Both,0.790356394129979,0.6854545454545454,0.7341772151898734
