Class,Precision,Recall,F1
Duplication,0.4693396226415094,0.5653409090909091,0.5128865979381443
Non-Links,0.6304347826086957,0.7414772727272727,0.6814621409921672
Other-Links,0.5876010781671159,0.6193181818181818,0.603042876901798
Both,0.7579113924050633,0.6803977272727273,0.7170658682634731
