Class,Precision,Recall,F1
Duplication,0.4307116104868914,0.8712121212121212,0.5764411027568922
Non-Links,0.6666666666666666,0.25757575757575757,0.37158469945355194
Other-Links,0.8210526315789474,0.5909090909090909,0.6872246696035242
Both,0.8682170542635659,0.42424242424242425,0.5699745547073791
